Date,Item,Qty,Amount
2024-07-17,Spark Plug Cap,1,30.0
2024-07-18,Battery 5L,1,840.0
2024-07-18,Engine Sprocket Lock,1,10.0
2024-07-18,Helmet Freshener,1,200.0
2024-07-18,Expander Bracket Motowolf,2,160.0
2024-07-18,Plate Badge,2,190.0
2024-07-19,Air Filter,3,150.0
2024-07-19,E Bolt,25,18750.0
2024-07-19,Battery 4L,1,750.0
2024-07-19,Brake Rod,1,50.0
2024-07-19,Tire 275 x 17,1,800.0
2024-07-19,Repsol Oil,4,1400.0
2024-07-19,Electrical Tape,4,80.0
2024-07-19,Brake Master Caliper,1,850.0
2024-07-20,Honda Oil,4,1200.0
2024-07-20,Unerseat Organinzer,4,520.0
2024-07-20,Chain Standard,3,900.0
2024-07-20,Battery 5L,1,840.0
2024-07-20,Regulator,1,300.0
2024-07-20,Volt Meter,4,600.0
2024-07-20,Castrol Oil,1,280.0
2024-07-20,Stainless Bolt,17,340.0
2024-07-20,Helmet Freshener,1,200.0
2024-07-20,Sticker,1,35.0
2024-07-20,LED Bulb/Light,1,70.0
2024-07-20,Osram Peanut Bulb,3,90.0
2024-07-20,Quick Tire,1,1780.0
2024-07-20,Shell Advance,3,990.0
2024-07-20,Brake Shoe Honda Click,1,350.0
2024-07-20,Spark Plug Cap,1,30.0
2024-07-21,On/Off Switch,1,30.0
2024-07-21,Seat Cover,2,200.0
2024-07-21,Seat Cover,2,200.0
2024-07-21,Stainless Bolt,8,160.0
2024-07-21,Headlight Bulb,4,200.0
2024-07-21,Battery 5L,1,840.0
2024-07-21,Foot Rest,2,500.0
2024-07-21,Quick Tire,2,3560.0
2024-07-22,Unerseat Organinzer,1,130.0
2024-07-22,Brake Master Caliper,1,850.0
2024-07-22,Tail Light Bulb,3,150.0
2024-07-22,VS1 Cleaner,2,560.0
2024-07-22,Mini Driving Light,4,3200.0
2024-07-22,Spark Plug Housing Cap,1,30.0
2024-07-23,Fuel Hose,1,30.0
2024-07-23,Petron Oil,3,570.0
2024-07-23,Clutch Cable,1,130.0
2024-07-23,Repsol Oil,1,350.0
2024-07-23,Unerseat Organinzer,4,520.0
2024-07-23,Regulator,2,600.0
2024-07-23,Body Bolt Set,13,325.0
2024-07-23,Side Mirror Carbon,2,500.0
2024-07-23,Tire 90 x 90-17,1,1050.0
2024-07-23,Body Bolt Set,5,125.0
2024-07-24,Chain Lube,4,600.0
2024-07-24,Fuse Holder/Box,2,100.0
2024-07-24,Tire 80x80x14,1,800.0
2024-07-24,Honda Oil,1,300.0
2024-07-24,Switch,1,200.0
2024-07-24,Honda Oil,4,1200.0
2024-07-24,Stainless Bolt,14,280.0
2024-07-24,Relay,1,150.0
2024-07-24,Zic Gear Oil 100ml,1,80.0
2024-07-25,Bolt Cap,9,900.0
2024-07-25,Castrol Oil,4,1120.0
2024-07-25,Spark Plug,3,600.0
2024-07-25,Spark Plug Housing Cap,1,30.0
2024-07-25,Quick Tire,1,1780.0
2024-07-25,Shell Advance,1,330.0
2024-07-25,Gear Oil,2,160.0
2024-07-26,Osram Peanut Bulb,4,120.0
2024-07-26,Repsol Oil,2,700.0
2024-07-26,Bolt Cap,24,2400.0
2024-07-26,Seat Cover,1,100.0
2024-07-26,Bolt Cap,13,1300.0
2024-07-26,Blind Spot Mirror,1,20.0
2024-07-26,VS1 Big,1,200.0
2024-07-26,High Temp. Grease,3,150.0
2024-07-26,On/Off Switch,2,60.0
2024-07-26,Electrical Tape,3,60.0
2024-07-26,Socket Relay,2,140.0
2024-07-27,Chain Standard,1,300.0
2024-07-27,Throttle Assist,4,140.0
2024-07-27,Side Mirror Carbon,1,250.0
2024-07-27,Brake Rod,1,50.0
2024-07-27,Battery 7,1,450.0
2024-07-27,Bolt Cap,8,800.0
2024-07-27,Signal Light,1,95.0
2024-07-27,VS1 Big,1,200.0
2024-07-27,Clutch Cable,1,130.0
2024-07-27,Regulator,4,1200.0
2024-07-27,Fuel Hose,1,30.0
2024-07-27,Socket Relay,3,210.0
2024-07-27,Bolt Cap Gold,16,1600.0
2024-07-27,Havoline,2,500.0
2024-07-27,Body Bolt Set,14,350.0
2024-07-28,VS1 Cleaner,1,280.0
2024-07-28,Tire 275 x 17,1,800.0
2024-07-28,Motol,2,300.0
2024-07-28,Interior Series,2,320.0
2024-07-28,Fuel Hose,1,30.0
2024-07-28,Phone Holder Universal,1,85.0
2024-07-28,Chain Standard,1,300.0
2024-07-28,High Temp. Grease,3,150.0
2024-07-28,Handgrip Domino Red,3,600.0
2024-07-28,Repsol Oil,3,1050.0
2024-07-29,Gear Oil,3,240.0
2024-07-29,Motol,3,450.0
2024-07-29,Domino Switch,1,200.0
2024-07-29,Stainless Bolt,5,100.0
2024-07-29,Spark Plug Housing Cap,3,90.0
2024-07-29,Bolt,12,120.0
2024-07-29,Brake Shoes,1,350.0
2024-07-29,Chain Lube,1,150.0
2024-07-29,Pito Curve,1,50.0
2024-07-29,Switch,1,200.0
2024-07-29,Flyball,3,1140.0
2024-07-29,Chain Lube,3,450.0
2024-07-29,Bolt Cap,5,500.0
2024-07-29,Domino Switch,2,400.0
2024-07-30,Helmet Freshener,2,400.0
2024-07-30,Shell Advance,3,990.0
2024-07-30,Fuel Hose,3,90.0
2024-07-30,Brake Rod,1,50.0
2024-07-30,Blind Spot Mirror,1,20.0
2024-07-30,Seat Cover,2,200.0
2024-07-30,Tire 80x80x14,1,800.0
2024-07-30,Brake Switch,1,60.0
2024-07-30,Bolt Cap,11,1100.0
2024-07-30,Knuckle Bearing,1,150.0
2024-07-30,Oil Filter,1,50.0
2024-07-30,Unerseat Organinzer,1,130.0
2024-07-30,Allen Bolt,12,120.0
2024-07-30,Zic Gear Oil 100ml,2,160.0
2024-07-30,Foot Rest,2,500.0
2024-07-30,Expander Bracket Motowolf,3,240.0
2024-07-30,Chain Lock,1,10.0
2024-07-30,Spark Plug,1,200.0
2024-07-30,Fork Oil,1,50.0
2024-07-30,On/Off Switch,1,30.0
2024-07-30,Tire 80x80x14,6,4800.0
2024-07-30,Brake Rod,1,50.0
2024-07-30,Horn,1,100.0
2024-07-31,Honda Oil,2,600.0
2024-07-31,VS1 Cleaner,1,280.0
2024-07-31,Knuckle Bearing,3,450.0
2024-07-31,Spark Plug,1,200.0
2024-07-31,VS1 Small,1,150.0
2024-07-31,Seat Cover,2,200.0
2024-07-31,Mirror Ext.,2,30.0
2024-07-31,Brake Cable,1,120.0
2024-08-01,Bearing,3,330.0
2024-08-01,Spark Plug,1,200.0
2024-08-01,Seat Cover,2,200.0
2024-08-01,Headlight Bulb,1,50.0
2024-08-01,Castrol Oil,3,840.0
2024-08-01,Castrol Oil,4,1120.0
2024-08-01,Fuel Hose,4,120.0
2024-08-02,Spark Plug Housing Cap,2,60.0
2024-08-02,Mat 12 mm,3,30.0
2024-08-02,Bolt,5,50.0
2024-08-02,Helmet Rope,3,135.0
2024-08-02,Brake Shoe Honda Click,1,350.0
2024-08-02,Pito Curve,2,100.0
2024-08-02,Foot Rest,2,500.0
2024-08-03,Side Mirror Carbon,1,250.0
2024-08-03,Motorcycle Cover Universal,4,748.0
2024-08-03,Flyball,4,1520.0
2024-08-03,Motol,3,450.0
2024-08-03,Expander Bracket Motowolf,1,80.0
2024-08-03,Tail Light Bulb,2,100.0
2024-08-04,Side Mirror Carbon,1,250.0
2024-08-04,Interior Leo,2,300.0
2024-08-04,Shell Advance,1,330.0
2024-08-04,Brake Pad,1,150.0
2024-08-04,Coolant,1,150.0
2024-08-04,Foot Rest,1,250.0
2024-08-04,On/Off Switch,2,60.0
2024-08-04,Phone Holder Universal,1,85.0
2024-08-05,Honda Oil,4,1200.0
2024-08-05,Foot Rest,1,250.0
2024-08-05,Bolt,6,60.0
2024-08-05,Helmet Freshener,2,400.0
2024-08-05,Interior Series,3,480.0
2024-08-05,Expander Bracket Motowolf,1,80.0
2024-08-06,Unerseat Organinzer,3,390.0
2024-08-06,Interior Leo,3,450.0
2024-08-06,Throttle Assist,1,35.0
2024-08-06,Switch,1,200.0
2024-08-06,Volt Meter,1,150.0
2024-08-06,Helmet Freshener,1,200.0
2024-08-07,Throttle Assist,1,35.0
2024-08-07,Osram Peanut Bulb,2,60.0
2024-08-07,Electrical Tape,1,20.0
2024-08-07,Volt Meter,1,150.0
2024-08-07,Quick Tire,6,10680.0
2024-08-07,Helmet Freshener,3,600.0
2024-08-07,Blind Spot Mirror,1,20.0
2024-08-08,Quick Tire,1,1780.0
2024-08-08,Petron Oil,1,190.0
2024-08-08,Regulator,2,600.0
2024-08-09,VS1 Small,4,600.0
2024-08-09,Unerseat Organinzer,2,260.0
2024-08-09,Volt Meter,1,150.0
2024-08-09,Helmet Freshener,1,200.0
2024-08-09,Switch,2,400.0
2024-08-09,Coolant,2,300.0
2024-08-09,Mini Driving Light,1,800.0
2024-08-09,Axel Cap,1,120.0
2024-08-09,Tire 275 x 17,1,800.0
2024-08-09,Foot Rest,2,500.0
2024-08-10,Volt Meter,4,600.0
2024-08-10,Carb Cleaner,4,600.0
2024-08-10,Knuckle Bearing,1,150.0
2024-08-10,Unerseat Organinzer,3,390.0
2024-08-10,Brake Rod,1,50.0
2024-08-11,Brake Cable,1,120.0
2024-08-11,Brake Fluid,5,500.0
2024-08-11,Motorcycle Cover Universal,4,748.0
2024-08-11,Flasher Relay,4,200.0
2024-08-11,Brake Master Caliper,1,850.0
2024-08-11,Mini Driving Light,1,800.0
2024-08-12,Interior Series,2,320.0
2024-08-12,On/Off Switch,3,90.0
2024-08-12,Knuckle Bearing,2,300.0
2024-08-12,Tire 275 x 17,1,800.0
2024-08-13,Brake Rod,1,50.0
2024-08-13,Quick Tire,1,1780.0
2024-08-13,Regulator,1,300.0
2024-08-13,Headlight Bulb,3,150.0
2024-08-13,Battery 4L,1,750.0
2024-08-13,Quick Tire,2,3560.0
2024-08-13,Tire 90 x 90-17,1,1050.0
2024-08-13,Bolt,8,80.0
2024-08-14,Throttle Pipe,1,20.0
2024-08-14,Switch,1,200.0
2024-08-14,Foot Rest,1,250.0
2024-08-15,Bolt Cap Gold,23,2300.0
2024-08-15,Side Mirror Carbon,1,250.0
2024-08-15,Chain Lock,1,10.0
2024-08-15,Havoline,2,500.0
2024-08-15,Flasher Relay,3,150.0
2024-08-15,Switch,1,200.0
2024-08-15,Flasher Relay,2,100.0
2024-08-15,Knuckle Bearing,3,450.0
2024-08-15,Peanut Bulb,1,20.0
2024-08-15,Horn,1,100.0
2024-08-16,Bearing,1,110.0
2024-08-16,Flasher Relay,1,50.0
2024-08-16,Brake Cable,1,120.0
2024-08-16,Coolant,1,150.0
2024-08-16,Volt Meter,2,300.0
2024-08-16,Headlight Bulb,3,150.0
2024-08-17,Bolt,20,200.0
2024-08-17,Helmet Freshener,1,200.0
2024-08-17,On/Off Switch,2,60.0
2024-08-18,Flyball,3,1140.0
2024-08-18,Push Start,2,40.0
2024-08-18,Brake Shoe Honda Click,1,350.0
2024-08-18,Motul 800 m2,3,945.0
2024-08-18,Coolant,3,450.0
2024-08-18,Gold Bolt,14,700.0
2024-08-18,Castrol Oil,3,840.0
2024-08-18,VS1 Cleaner,1,280.0
2024-08-18,Fork Oil,2,100.0
2024-08-18,Chain Takasago,1,400.0
2024-08-18,Fuel Hose,3,90.0
2024-08-19,Brake Master Caliper,1,850.0
2024-08-19,Battery 7,2,900.0
2024-08-19,Spark Plug Cap,1,30.0
2024-08-19,Interior Series,1,160.0
2024-08-19,Interior Series,1,160.0
2024-08-19,Castrol Oil,2,560.0
2024-08-20,Headlight Bulb,1,50.0
2024-08-20,Fuse Holder/Box,2,100.0
2024-08-20,Quick Tire,1,1780.0
2024-08-20,Unerseat Organinzer,1,130.0
2024-08-21,Switch,2,400.0
2024-08-21,Baby Bolt Set,14,140.0
2024-08-21,Battery 7,1,450.0
2024-08-21,3-Way Switch,1,190.0
2024-08-21,Fuel Hose,3,90.0
2024-08-21,Honda Oil,5,1500.0
2024-08-21,Repsol Oil,1,350.0
2024-08-22,Unerseat Organinzer,1,130.0
2024-08-22,High Temp. Grease,1,50.0
2024-08-22,Honda Oil,2,600.0
2024-08-22,Bearing,1,110.0
2024-08-22,Brake Cable,1,120.0
2024-08-23,Motorcycle Cover Universal,3,561.0
2024-08-23,Fuse Holder/Box,1,50.0
2024-08-23,Side Mirror Carbon,1,250.0
2024-08-23,Switch,2,400.0
2024-08-23,Foot Rest,1,250.0
2024-08-23,Brake Switch,1,60.0
2024-08-24,Throttle Assist,1,35.0
2024-08-24,Battery 4L,1,750.0
2024-08-24,Quick Tire,1,1780.0
2024-08-24,Coolant,3,450.0
2024-08-24,Castrol Oil,2,560.0
2024-08-24,E Bolt,5,3750.0
2024-08-25,Fuel Hose,2,60.0
2024-08-25,Chamos,4,280.0
2024-08-25,Horn Switch,3,90.0
2024-08-25,Shell Advance,1,330.0
2024-08-25,Pito Curve,3,150.0
2024-08-25,Expander Bracket Motowolf,1,80.0
2024-08-26,Fuel Hose,1,30.0
2024-08-26,Quick Tire,1,1780.0
2024-08-26,Fuse Holder/Box,1,50.0
2024-08-26,Body Bolt Set,12,300.0
2024-08-26,Tire 80x80x14,1,800.0
2024-08-27,Fuel Hose,2,60.0
2024-08-27,Pito Curve,3,150.0
2024-08-27,Engine Sprocket Screw,1,20.0
2024-08-28,Osram Peanut Bulb,1,30.0
2024-08-28,Stainless Bolt,9,180.0
2024-08-28,Interior Series,1,160.0
2024-08-28,Tire 275 x 17,1,800.0
2024-08-28,Spark Plug Cap,1,30.0
2024-08-29,Tire 80x80x14,1,800.0
2024-08-29,Battery 5L,1,840.0
2024-08-29,Battery 4L,1,750.0
2024-08-29,Tire 275 x 17,1,800.0
2024-08-29,Quick Tire,1,1780.0
2024-08-29,Plate Badge,3,285.0
2024-08-30,Throttle Pipe,2,40.0
2024-08-30,Switch,3,600.0
2024-08-30,Peanut Bulb,2,40.0
2024-08-30,Interior Series,3,480.0
2024-08-30,Honda Oil,5,1500.0
2024-08-30,Repsol Oil,5,1750.0
2024-08-30,Volt Meter,2,300.0
2024-08-30,Shell Advance,2,660.0
2024-08-30,Fuse Holder/Box,1,50.0
2024-08-30,Domino Switch,1,200.0
2024-08-31,Chain Takasago,1,400.0
2024-08-31,Castrol Oil,1,280.0
2024-08-31,Motorcycle Cover Oxford,1,990.0
2024-08-31,Throttle Assist Carbon,1,90.0
2024-09-01,Interior Series,1,160.0
2024-09-01,Expander Bracket Motowolf,1,80.0
2024-09-01,Spray Paint,4,80.0
2024-09-01,Bearing,2,220.0
2024-09-01,Spark Plug,1,200.0
2024-09-01,Throttle Pipe,4,80.0
2024-09-01,On/Off Switch,1,30.0
2024-09-02,Flyball,2,760.0
2024-09-02,Zic Oil,2,580.0
2024-09-02,Brake Rod,1,50.0
2024-09-02,Spark Plug Housing Cap,1,30.0
2024-09-03,Baby Bolt Set,19,190.0
2024-09-05,Battery 5L,1,840.0
2024-09-05,Brake Cable,1,120.0
2024-09-05,Regulator,3,900.0
2024-09-05,Spark Plug Cap,2,60.0
2024-09-06,Carb Cleaner,1,150.0
2024-09-06,Castrol Oil,4,1120.0
2024-09-06,Battery 5L,1,840.0
2024-09-06,Helmet Freshener,1,200.0
2024-09-06,Castrol Oil,4,1120.0
2024-09-07,Headlight Bulb,2,100.0
2024-09-07,On/Off Switch,3,90.0
2024-09-07,Knuckle Bearing,2,300.0
2024-09-07,On/Off Switch,1,30.0
2024-09-07,Spark Plug Housing Cap,1,30.0
2024-09-07,Electrical Tape,1,20.0
2024-09-07,Brake Master Caliper,1,850.0
2024-09-07,Unerseat Organinzer,1,130.0
2024-09-08,Fuel Hose,4,120.0
2024-09-08,Brake Master Caliper,1,850.0
2024-09-08,Foot Rest,3,750.0
2024-09-08,Baby Bolt Set,8,80.0
2024-09-08,Volt Meter,2,300.0
2024-09-08,VS1 Big,3,600.0
2024-09-08,Unerseat Organinzer,1,130.0
2024-09-09,Brake Shoes,1,350.0
2024-09-09,Honda Oil,2,600.0
2024-09-09,Oil Filter,4,200.0
2024-09-09,Seat Cover,3,300.0
2024-09-09,Spark Plug Housing Cap,1,30.0
2024-09-09,Battery 5L,1,840.0
2024-09-09,Osram Peanut Bulb,2,60.0
2024-09-10,Interior Series,2,320.0
2024-09-10,Zic Gear Oil 100ml,5,400.0
2024-09-10,Bolt Cap,18,1800.0
2024-09-10,Seat Cover,1,100.0
2024-09-11,Petron Oil,1,190.0
2024-09-11,Interior Leo,2,300.0
2024-09-11,Coolant,1,150.0
2024-09-12,Gold Bolt,6,300.0
2024-09-12,Chamos,3,210.0
2024-09-13,Repsol Oil,3,1050.0
2024-09-13,Unerseat Organinzer,2,260.0
2024-09-13,Mat 12 mm,2,20.0
2024-09-13,E Bolt,7,5250.0
2024-09-13,Throttle Assist,1,35.0
2024-09-13,Battery 5L,3,2520.0
2024-09-13,Brake Pad,1,150.0
2024-09-13,3-Way Switch,1,190.0
2024-09-14,Brake Rod,1,50.0
2024-09-14,Throttle Pipe,1,20.0
2024-09-14,VS1 Big,2,400.0
2024-09-14,Battery 7,1,450.0
2024-09-14,Spark Plug,1,200.0
2024-09-15,Bar End,4,600.0
2024-09-15,On/Off Switch,4,120.0
2024-09-15,Mat 12 mm,1,10.0
2024-09-15,Foot Rest,4,1000.0
2024-09-15,Side Mirror Carbon,1,250.0
2024-09-15,Mini Driving Light,3,2400.0
2024-09-15,Brake Cable,1,120.0
2024-09-15,Havoline,1,250.0
2024-09-15,Bolt,8,80.0
2024-09-16,Chain Lube,4,600.0
2024-09-17,Osram Peanut Bulb,1,30.0
2024-09-17,Havoline,3,750.0
2024-09-18,Castrol Oil,4,1120.0
2024-09-18,Blind Spot Mirror,1,20.0
2024-09-18,Battery 4L,1,750.0
2024-09-18,Motorcycle Cover Oxford,2,1980.0
2024-09-18,Spark Plug Housing Cap,1,30.0
2024-09-19,Chain Standard,1,300.0
2024-09-19,Spark Plug Housing Cap,1,30.0
2024-09-19,Air Filter,1,50.0
2024-09-19,Fuel Hose,1,30.0
2024-09-19,Seat Cover,1,100.0
2024-09-19,E Bolt,16,12000.0
2024-09-20,Handgrip Domino Red,1,200.0
2024-09-20,Handgrip Domino Red,4,800.0
2024-09-20,Peanut Bulb,4,80.0
2024-09-20,Castrol Oil,3,840.0
2024-09-20,Tire Sealant,1,100.0
2024-09-21,Foot Rest,4,1000.0
2024-09-21,Brake Shoe Honda Click,1,350.0
2024-09-21,Osram Peanut Bulb,1,30.0
2024-09-21,Tire 90 x 90-17,2,2100.0
2024-09-21,Brake Rod,1,50.0
2024-09-21,Belt,1,20.0
2024-09-21,Switch,3,600.0
2024-09-21,Handgrip Domino Red,2,400.0
2024-09-21,Throttle Assist,2,70.0
2024-09-21,Osram Peanut Bulb,3,90.0
2024-09-22,VS1 Cleaner,3,840.0
2024-09-22,Headlight Bulb,2,100.0
2024-09-23,Bearing,1,110.0
2024-09-23,Regulator,1,300.0
2024-09-24,Regulator,2,600.0
2024-09-24,Headlight Bulb,1,50.0
2024-09-25,Flyball,3,1140.0
2024-09-25,Peanut Bulb,1,20.0
2024-09-26,Shell Advance,2,660.0
2024-09-26,Brake Rod,1,50.0
2024-09-26,Bolt Cap Gold,7,700.0
2024-09-27,Battery 4L,1,750.0
2024-09-27,Side Mirror Carbon,1,250.0
2024-09-27,Zic Oil,1,290.0
2024-09-27,Regulator,3,900.0
2024-09-27,Castrol Oil,5,1400.0
2024-09-27,Baby Bolt Set,18,180.0
2024-09-27,Chain Lube,1,150.0
2024-09-28,Unerseat Organinzer,2,260.0
2024-09-28,E Bolt,14,10500.0
2024-09-28,Battery 5L,3,2520.0
2024-09-28,Engine Sprocket Screw,1,20.0
2024-09-28,Brake Shoes,1,350.0
2024-09-28,3-Way Switch,4,760.0
2024-09-29,Switch,1,200.0
2024-09-29,Horn,2,200.0
2024-09-29,Flasher Relay,1,50.0
2024-09-29,Knuckle Bearing,1,150.0
2024-09-29,Seat Cover,1,100.0
2024-09-30,Blind Spot Mirror,1,20.0
2024-09-30,Castrol Oil,3,840.0
2024-09-30,On/Off Switch,1,30.0
2024-09-30,Volt Meter,2,300.0
2024-09-30,Coolant,2,300.0
2024-09-30,On/Off Switch,1,30.0
2024-09-30,Pito Cover,2,40.0
2024-09-30,Brake Shoes,3,1050.0
2024-09-30,Fuel Hose,2,60.0
2024-09-30,Bearing,1,110.0
2024-09-30,On/Off Switch,1,30.0
2024-10-01,Honda Oil,2,600.0
2024-10-01,Castrol Oil,4,1120.0
2024-10-01,Petrol SB 100,3,240.0
2024-10-01,Regulator,2,600.0
2024-10-01,Motol,1,150.0
2024-10-01,Brake Fluid,4,400.0
2024-10-01,Gear Oil,2,160.0
2024-10-01,Bearing,1,110.0
2024-10-01,Brake Rod,1,50.0
2024-10-02,Flasher Relay,3,150.0
2024-10-02,Zic Gear Oil 100ml,3,240.0
2024-10-02,Volt Meter,3,450.0
2024-10-02,Mat 12 mm,1,10.0
2024-10-02,Engine Sprocket Lock,1,10.0
2024-10-03,Battery 5L,1,840.0
2024-10-03,Helmet Rope,3,135.0
2024-10-03,Mini Driving Light,1,800.0
2024-10-03,Volt Meter,1,150.0
2024-10-03,Tail Light Bulb,3,150.0
2024-10-03,Helmet Hook,3,300.0
2024-10-03,Switch,4,800.0
2024-10-03,Havoline,3,750.0
2024-10-03,Regulator,2,600.0
2024-10-04,Tire 80x80x14,1,800.0
2024-10-04,Tail Light Bulb,1,50.0
2024-10-04,Fork Oil,1,50.0
2024-10-04,Motul 800 m2,1,315.0
2024-10-04,Expander Bracket Motowolf,3,240.0
2024-10-04,VS1 Big,1,200.0
2024-10-05,Brake Shoe Honda Click,3,1050.0
2024-10-05,Chain Lube,1,150.0
2024-10-05,Interior Series,4,640.0
2024-10-05,Mini Driving Light,3,2400.0
2024-10-05,Volt Meter,1,150.0
2024-10-05,Flyball,3,1140.0
2024-10-05,Motol,2,300.0
2024-10-05,Volt Meter,3,450.0
2024-10-06,Tail Light,3,90.0
2024-10-06,Phone Holder Universal,4,340.0
2024-10-06,Osram Peanut Bulb,1,30.0
2024-10-06,Havoline,3,750.0
2024-10-06,Brake Rod,1,50.0
2024-10-07,Knuckle Bearing,1,150.0
2024-10-07,Side Mirror Carbon,1,250.0
2024-10-07,On/Off Switch,2,60.0
2024-10-07,Brake Pad OKM,1,120.0
2024-10-07,Battery 5L,1,840.0
2024-10-07,Chain Standard,1,300.0
2024-10-07,Chain Lube,3,450.0
2024-10-07,Battery 7,1,450.0
2024-10-08,Tire 90 x 90-17,1,1050.0
2024-10-08,Fuel Hose,1,30.0
2024-10-08,Interior Series,2,320.0
2024-10-09,Osram Peanut Bulb,1,30.0
2024-10-09,Socket Relay,2,140.0
2024-10-09,Bolt,9,90.0
2024-10-09,Domino Switch,2,400.0
2024-10-09,Battery 7,3,1350.0
2024-10-09,Throttle Assist Carbon,2,180.0
2024-10-09,Fuel Hose,3,90.0
2024-10-09,Castrol Oil,1,280.0
2024-10-09,Bearing,3,330.0
2024-10-09,Havoline,1,250.0
2024-10-09,Signal Light,1,95.0
2024-10-10,Spark Plug,1,200.0
2024-10-11,Battery 5L,1,840.0
2024-10-11,Chain Standard,1,300.0
2024-10-11,On/Off Switch,1,30.0
2024-10-11,Headlight Bulb,1,50.0
2024-10-12,Peanut Bulb,2,40.0
2024-10-12,Blind Spot Mirror,1,20.0
2024-10-12,Regulator,1,300.0
2024-10-12,Battery 7,2,900.0
2024-10-12,Stainless Bolt,12,240.0
2024-10-12,Throttle Cable,1,200.0
2024-10-12,Bolt,16,160.0
2024-10-12,Seat Cover,1,100.0
2024-10-12,Side Mirror Carbon,1,250.0
2024-10-13,Chain Lube,1,150.0
2024-10-13,Mini Driving Light,1,800.0
2024-10-13,Side Mirror Carbon,4,1000.0
2024-10-13,Interior Series,1,160.0
2024-10-13,Peanut Bulb,3,60.0
2024-10-13,Havoline,4,1000.0
2024-10-13,Brake Rod,1,50.0
2024-10-13,Interior Leo,1,150.0
2024-10-14,Quick Tire,1,1780.0
2024-10-14,Handgrip Domino Red,2,400.0
2024-10-14,Quick Tire,5,8900.0
2024-10-14,Tire 90 x 90-17,1,1050.0
2024-10-14,Spark Plug,1,200.0
2024-10-14,Battery 7,1,450.0
2024-10-14,Motol,4,600.0
2024-10-14,Battery 5L,3,2520.0
2024-10-15,Motorcycle Cover Oxford,4,3960.0
2024-10-15,Battery 5L,4,3360.0
2024-10-15,Socket Relay,4,280.0
2024-10-15,Regulator,1,300.0
2024-10-15,Coolant,3,450.0
2024-10-15,Tire 275 x 17,1,800.0
2024-10-15,Unerseat Organinzer,1,130.0
2024-10-16,E Bolt,10,7500.0
2024-10-16,Regulator,3,900.0
2024-10-16,Engine Sprocket Screw,1,20.0
2024-10-16,Havoline,2,500.0
2024-10-16,Side Mirror Carbon,2,500.0
2024-10-17,Throttle Assist,2,70.0
2024-10-17,VS1 Big,1,200.0
2024-10-17,Brake Rod,1,50.0
2024-10-17,Motol,3,450.0
2024-10-17,Oil Filter,2,100.0
2024-10-18,Battery 7,1,450.0
2024-10-18,Osram Peanut Bulb,3,90.0
2024-10-18,Unerseat Organinzer,1,130.0
2024-10-18,Domino Switch,3,600.0
2024-10-18,Socket Relay,1,70.0
2024-10-18,Flyball,3,1140.0
2024-10-18,Peanut Bulb,1,20.0
2024-10-18,Domino Handgrip,3,750.0
2024-10-18,Chain Lube,2,300.0
2024-10-19,Spark Plug Housing Cap,1,30.0
2024-10-19,Tire 90 x 90-17,4,4200.0
2024-10-19,Tail Light Bulb,3,150.0
2024-10-19,Shell Advance,1,330.0
2024-10-19,Petron Oil,1,190.0
2024-10-19,Switch,3,600.0
2024-10-19,Blind Spot Mirror,1,20.0
2024-10-19,Repsol Oil,1,350.0
2024-10-19,Domino Switch,1,200.0
2024-10-20,Engine Sprocket Screw,2,40.0
2024-10-20,Expander Bracket Motowolf,1,80.0
2024-10-20,Side Mirror,1,240.0
2024-10-20,Fork Oil,1,50.0
2024-10-20,Chamos,4,280.0
2024-10-20,High Temp. Grease,1,50.0
2024-10-20,Fork Oil,4,200.0
2024-10-20,Brake Master Caliper,1,850.0
2024-10-20,Bolt,21,210.0
2024-10-20,Osram Peanut Bulb,1,30.0
2024-10-20,Castrol Oil,2,560.0
2024-10-20,Socket Relay,2,140.0
2024-10-21,Foot Rest,4,1000.0
2024-10-21,E Bolt,11,8250.0
2024-10-21,Stainless Bolt,8,160.0
2024-10-21,Motorcycle Cover Universal,4,748.0
2024-10-21,On/Off Switch,1,30.0
2024-10-21,Brake Master Caliper,1,850.0
2024-10-21,Tire 275 x 17,1,800.0
2024-10-21,Bolt Cap Gold,5,500.0
2024-10-21,Fuel Hose,1,30.0
2024-10-21,Battery 4L,1,750.0
2024-10-21,On/Off Switch,4,120.0
2024-10-21,Electrical Tape,1,20.0
2024-10-21,Petrol SB 100,3,240.0
2024-10-21,Fuel Hose,2,60.0
2024-10-21,Engine Sprocket Lock,1,10.0
2024-10-21,Bearing,4,440.0
2024-10-22,Carb Cleaner,3,450.0
2024-10-22,Tail Light Bulb,1,50.0
2024-10-22,Seat Cover,1,100.0
2024-10-22,Mat 12 mm,3,30.0
2024-10-22,Zic Oil,3,870.0
2024-10-23,Mio Emblem,1,100.0
2024-10-23,Honda Oil,5,1500.0
2024-10-23,Bolt Cap,7,700.0
2024-10-24,3-Way Switch,2,380.0
2024-10-24,Flasher Relay,1,50.0
2024-10-24,VS1 Cleaner,1,280.0
2024-10-24,Horn,2,200.0
2024-10-24,Tire 275 x 17,1,800.0
2024-10-24,Quick Tire,2,3560.0
2024-10-24,Throttle Assist,1,35.0
2024-10-24,Interior Series,4,640.0
2024-10-25,Chamos,1,70.0
2024-10-25,Tire 90 x 90-17,1,1050.0
2024-10-25,Tire 80x80x14,1,800.0
